url,ProductName,MarketerName,Uses,Features,Directions,Safety
https://www.1mg.com/otc/haslab-hc-74-sanguinaria-complex-tablet-otc388247,,HASLAB,,,,
https://www.1mg.com/otc/sbl-hypericum-perforatum-mother-tincture-q-otc338480,,SBL Pvt Ltd,,,,
https://www.1mg.com/otc/miduty-nerve-pain-relief-capsule-alpha-lipoic-acid-b-vitamins-neuropathy-support-otc918605,Miduty Nerve Pain Relief Capsule,Midvision Pvt Ltd,,,Use as directed on the label or as advised by your healthcare provider,
https://www.1mg.com/otc/sbl-pothos-foetidus-dilution-1000-ch-otc348547,,SBL Pvt Ltd,,,,
https://www.1mg.com/otc/sbl-lithium-bromatum-dilution-30-ch-otc354253,SBL Lithium Bromatum Dilution,SBL Pvt Ltd,,"Helps in reducing numbness and headache, Effective in healing flushed appearance of face, Effective in treating insomnia and sleeplessness due to mental exertion, Provides effective relief from severe back pain, It is useful in treating cerebral congestion","Take 3-5 drops 2-3 times a day or, as directed by the physician.","Read the label carefully before use, Keep out of the reach of children, Use under medical supervision, Do not exceed the recommended dosage, Maintain half an hour gap between food,drink and any other medicines and homoeopathic medicine, Store in a cool and dry place"
https://www.1mg.com/otc/pravek-maha-balvardhak-oil-otc601978,Pravek Maha Balvardhak Oil,Pravek Kalp Private Limited,,,Massage adequate quantity of oil gently on the affected areas till it is absorbed. Use 2-3 times in a day for better results or as directed by the physician.,
https://www.1mg.com/otc/flamingo-knee-cap-small-otc348795,Flamingo Knee Cap,Ascent Meditech Limited,,"1 unit, Men/Women",Use as directed on the product leaflet.,
https://www.1mg.com/otc/sbl-eserinum-dilution-12-ch-otc352614,SBL Eserinum Dilution,SBL Pvt Ltd,,"Eserinum, It has relaxant properties and may promote muscle relaxation, sleep and relieve headaches, It helps in reducing headaches caused due to these imbalances, It improves overall health and well-being",Use as directed on the label.,"Read the label carefully before use, Store in a cool and dry place away from direct sunlight, Keep out of reach of children"
https://www.1mg.com/otc/jiva-pain-calm-oil-pain-reliever-for-joint-pain-back-pain-frozen-shoulder-sprain-muscle-soreness-with-knee-cap-free-otc651981,Jiva Pain Calm Oil,Jiva Ayurvedic Pharmacy Ltd,,,,
https://www.1mg.com/otc/dominion-care-combo-pack-of-accu-paduka-accupressure-massage-slipper-and-manipol-massager-otc516305,Dominion Care Combo Pack of Accu Paduka Accupressure Massage Slipper and Manipol Massager,Kapil Plastic Mould,,,Use as per requirement or as directed by the physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/tynor-c03-elastic-shoulder-immobiliser-xl-otc345524,Tynor C-03 Elastic Shoulder Immobiliser,Tynor Orthotics Pvt. Ltd.,It helps to reduce abduction and arm rotation by positioning the arm close to the body.,,Measure the circumference around the chest and wear accordingly.,"Read the label carefully before use, Keep out of reach of the children, Store in a cool dry place"
https://www.1mg.com/otc/volini-maxx-pain-relief-spray-for-back-neck-joint-muscle-pain-bone-joint-muscle-care-otc457561,Volini Maxx Spray,Sun Pharmaceutical Industries Ltd,,"Diclofenac Diethylamine IP Equivalent to Dicoflenac Sodium, Methyl Salicylate IP, Menthol IP, Provides instant pain relief and supports bone, joint and muscle care, A unique formulation of 2% diclofenac makes it 100% stronger than other sprays, Provides effective relief from severe neck and back pain, Helps in relieving musculoskeletal and joint pain, Effective in healing pain due to strain and sprain, Useful in case of sports injuries, Has a unique 360-degree delivery mechanism that ensures standardised drug delivery, It provides instant and long-lasting pain relief from knee pain, joint pain, back pain, calf pain, and neck pain","Shake well before each use. Spray the contents from 5 cm distance on the affected areas 3-4 times in a day or, as directed by the physician.","Read the label carefully before use, Store in a cool and dry place away from direct sunlight, Keep out of reach of the children, Do not exceed the recommended dosage, For external use only, Should be applied only to intact skin surfaces and not to skin wounds and open injuries, Should not come into contact with eyes, mucous membranes and should not be ingested, Store in a cool and dry place"
https://www.1mg.com/otc/jain-pain-off-oil-otc347253,"Kabiron Kab-Cast Fiber Glass Casting Tape 3"" x 4yrds 7.5cm x 3.6m",Sri Jain Ayurvedic Pharmacy,,,,
https://www.1mg.com/otc/bjain-rhus-toxicodendron-dilution-6-ch-otc434333,Bjain Rhus Toxicodendron Dilution,Bjain Pharmaceuticals Pvt. Ltd.,,,Take 3-5 drops of the dilution in 1 teaspoon of water twice a day or as directed by the physician.,
https://www.1mg.com/otc/jiva-pain-calm-oil-pain-reliever-for-joint-pain-back-pain-frozen-shoulder-sprain-muscle-soreness-otc651626,Jiva Pain Calm Oil,Jiva Ayurvedic Pharmacy Ltd,,,,
https://www.1mg.com/otc/wheezal-wl20-inflammation-drop-otc387885,Wheezal WL20 Inflammation Drop,Wheezal Homoeo Pharma,,"Belladonna, Phytolacca. Dec, Aco. Nap, Kalmia. Lat, Mag phos, Zinc, Valeriana, It provides effective relief from inflammatory conditions, reducing inflammation in the affected area and alleviating symptoms such as burning sensation, redness, and swelling, It relieves symptoms commonly associated with inflammation, including restlessness, aching, soreness, and related issues, promoting overall comfort and well-being, It helps deal with inflammatory fevers and conditions characterized by heat in hands and coldness in feet, restoring balance to the body's temperature regulation mechanisms, It provides relief from rheumatic pain and inflammatory conditions associated with heart conditions, addressing discomfort and promoting cardiovascular health, It acts as an extremely potent anti-spasmodic solution, effectively dealing with muscle cramps with excruciating pain, enhancing muscle relaxation and reducing spasms",Take 10-15 drops of Wheezal WL20 Inflammation Drop in little water four times a day before meals or as directed by the physician,"Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep out of reach of children"
https://www.1mg.com/otc/moov-pain-relief-ointment-for-back-pain-joint-pain-knee-pain-muscle-pain-otc377375,"Moov Pain Relief Ointment for Back Pain, Joint Pain, Knee Pain, Muscle Pain",Reckitt Benckiser Healthcare Pvt. Ltd.,,"Ointment, 30g",,
https://www.1mg.com/otc/medopharm-wellness-pain-relief-spray-for-back-pain-muscle-pain-joint-pain-shoulder-pain-and-knee-pain-otc850559,"Medopharm Wellness Pain Relief Spray for Back Pain, Muscle Pain, Joint Pain, Shoulder Pain and Knee Pain",Medopharm Wellness Pvt Ltd,,"Analgesic, Cinnamon oil, Nirgundi oil, Lavang oil, Pinus Roxburghi, and Gandhapura Pathra Taila., It relieves arthritis pain, back pain, shoulder pain, neck pain, ankle pain, sprains, and joint pain, This spray provides instant relief and long-lasting support, It is useful for injuries due to sports activities, gym workouts and daily activities, It may provide 3x fast action, It is easy to carry, portable, and a travel-friendly pack",Use the spray at an angle so that it is not inhaled or sprayed into your eyes.,"Protect from heat and sunlight, Keep out of reach of children, Avoid contact with eyes and broken skin, Wash hands after using"
https://www.1mg.com/otc/omnigel-pain-relief-from-sprain-injury-back-pain-muscle-pain-body-pain-knee-pain-joint-pain-otc855479,Omnigel,Cipla Ltd,,"Linseed Oil BP, Diclofenac Diethylamine BP Equivalent to Diclofenac Sodium, Methyl Salicylate IP, Menthol IP, Benzyl Alcohol IP (As Preservative) in water-washable base, Linseed oil has anti-inflammatory properties and minimises inflammation and swelling, Diclofenac is an anti-inflammatory that inhibits the release of chemicals that are responsible for causing pain and inflammation, Methyl salicylate and menthol work topically to relieve pain, Gel",Use as directed by the healthcare professional.,"Read the label carefully before use, Store below 25C. Do not freeze, Keep out of reach of children"
https://www.1mg.com/otc/volini-pain-relief-gel-for-sprain-muscle-joint-neck-low-back-pain-bone-joint-muscle-care-otc138818,Volini Pain Relief Gel,Sun Pharmaceutical Industries Ltd,,"Diclofenac Diethylamine Equivalent to Diclofenac Sodium 1% w/w, Methyl Salicylate IP, Menthol IP, Virgin Linseed Oil BP, Preservative, Benzyl Alcohol IP, Gel Base, The spray can offer relief when in pain and supports bone, muscle and joint care., It is effective for pain in the joints, knees, back, shoulders, and neck, It can work great on sports injuries such as muscle pulls, sprains, and strain, It provides instant and long-lasting pain relief from knee pain, joint pain, back pain, calf pain, and neck pain","The Volini pain relief bottle should be shaken well before spraying, Hold the spray bottle at a 5cm distance from the affected area and spray, You can use the spray about three to four times daily or as recommened by your physician","Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep out of reach of children, The Volini pain relief spray is meant for external application only, Use Volini per the doctor’s guidance, and be careful not to use more than the given dosage, Do not use the spray on open wounds or surfaces of the skin that are ruptured, The spray should not be ingested or come in contact with the eyes and mucous membranes, Avoid using the spray near a naked flame, Do not burn or make a hole in the bottle even after the spray is over"
https://www.1mg.com/otc/medopharm-wellness-supergin-ointment-for-muscle-aches-joint-discomfort-arthritis-sprains-and-strains-otc601920,"Medopharm Wellness Instant Pain Relief Ointment Suitable for Muscle Aches, Joint Discomfort, Arthritis, Sprains, and Strains",Medopharm Wellness Pvt Ltd,,"Nilgiri oil, Nirgundi oil, camphor, and menthol.",,
https://www.1mg.com/otc/sbl-carbo-animalis-dilution-200-ch-otc346102,SBL Carbo Animalis Dilution,SBL Pvt Ltd,,"Reduces pain and dryness in throat, Helps in reducing anxiety and nausea which increases during night, Helps in treating irregular periods and weakness in women, It is a effective remedy for reducing hardness in glands, Provides relief from pain in the tail bone",Dosage should be directed by the physician. It can be safely taken along with allopathic medicines.,"Read the label carefully before use, Keep out of the reach of children, Use under medical supervision, Do not exceed the recommended dosage, Maintain half an hour gap between food, drink and any other medicine, Avoid any strong smell in the mouth while taking medicine e.g. camphor, garlic, onion, coffee and hing, Store in a cool and dry place"
https://www.1mg.com/otc/volini-pain-relief-gel-for-sprain-muscle-joint-neck-low-back-pain-bone-joint-muscle-care-otc313229,Volini Pain Relief Gel,Sun Pharmaceutical Industries Ltd,,"Diclofenac Diethylamine Equivalent to Diclofenac Sodium 1% w/w, Methyl Salicylate IP, Menthol IP, Virgin Linseed Oil BP, Preservative, Benzyl Alcohol IP, Gel Base, The spray can offer relief when in pain and supports bone, muscle and joint care., It is effective for pain in the joints, knees, back, shoulders, and neck, It can work great on sports injuries such as muscle pulls, sprains, and strain, It provides instant and long-lasting pain relief from knee pain, joint pain, back pain, calf pain, and neck pain","The Volini pain relief bottle should be shaken well before spraying, Hold the spray bottle at a 5cm distance from the affected area and spray, You can use the spray about three to four times daily or as recommened by your physician","Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep out of reach of children, The Volini pain relief spray is meant for external application only, Use Volini per the doctor’s guidance, and be careful not to use more than the given dosage, Do not use the spray on open wounds or surfaces of the skin that are ruptured, The spray should not be ingested or come in contact with the eyes and mucous membranes, Avoid using the spray near a naked flame, Do not burn or make a hole in the bottle even after the spray is over"
https://www.1mg.com/otc/dr-willmar-schwabe-india-trichosanthes-dioica-dilution-30-ch-otc391888,,Dr Willmar Schwabe India Pvt Ltd,,,,
https://www.1mg.com/otc/mcp-ice-bag-otc537825,MCP Ice Bag,MCP,"Cold therapy can be used for headaches, fever, toothache, sprain, bruises, bumps and other sports injuries, while hot therapy can be used for muscle pain, spasms, sprains, strains and stiffness etc.","It has a secure and leak-proof lock system, Superior leak-resistant cap, Good heat and corrosion-resistant PP ring, Waterproof rubberised fabric with a plastic screw cap to securely keep the ice and melt water inside the bag, Material:Latex-free cotton dacron fabric, Package Dimension:L 25 x B 15 x H 5 cm, Product Dimension:L 6.5 x B 7 x H 23 cm","For cold therapy, simply fill it with ice cubes and a little water to relieve discomfort, For hot therapy, just add some hot water (not boiling) and apply it to the required areas","Read the label carefully before use, Store in a cool and dry place away from direct sunlight, Keep out of reach of children"
https://www.1mg.com/otc/bjain-calcarea-phosphorica-dilution-1000-ch-otc436864,Bjain Calcarea Phosphorica Dilution,Bjain Pharmaceuticals Pvt. Ltd.,,,Take 3-5 drops of the dilution in 1 teaspoon of water twice a day or as directed by the physician.,
https://www.1mg.com/otc/sbl-natrum-sulphuricum-0-25-lm-otc366296,,SBL Pvt Ltd,,,,
https://www.1mg.com/otc/bakson-b6-inflammation-drop-otc388002,Bakson's B6 Inflammation Drop,Bakson Drugs &  Pharmaceuticals Pvt. ltd.,,,"It is advised to take 10-15 drops of the product diluted in water every two hours, six times a day, for acute cases. The suggested dosage for chronic conditions is twice daily. Reduce the dosage to once daily or as directed by a doctor to prevent aggravation.",
https://www.1mg.com/otc/renewa-accu-pressure-reflex-ball-air-filled-otc491772,,Dr. Sayani's Health Care Pvt. Ltd.,,,,
https://www.1mg.com/otc/dr.-reckeweg-vaccininum-dilution-200-ch-otc331529,Dr. Reckeweg Vaccininum Dilution,Dr Reckeweg & Co,,"Vaccininum, 11ml, Liquid dilution, It helps in managing chronic conditions like Vaccinosis and neuralgias, reducing discomfort, It eases indigestion symptoms, especially those with great flatulent distension, improving digestive health, It is effective in relieving whooping cough, providing respiratory relief, It addresses various skin issues such as pimples, blotches, and eruptions similar to variola, promoting clearer skin, It reduces irritability, impatience, and nervousness, helping to improve mood and mental state",,"Do not exceed the recommended dosage, Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of children, Avoid any strong smell in the mouth such as coffee, onion, hing, mint, camphor, garlic etc. while taking the medicine, Keep at least half an hour gap between food/drink/ any other medicines and allopathic medicine"
https://www.1mg.com/otc/sbl-balsum-peruvianum-dilution-12-ch-otc351281,SBL Balsum Peruvianum Dilution,SBL Pvt Ltd,,"Balsam Peru, Reduces inflammation of the mucous membranes and effectively cures runny nose and cold, An effective remedy for stomach infection that causes indigestion with nausea and vomiting, Helpful in treating stomach related disorders such as infection, inflammation of intestines and vomiting, Effective in treating eruptions, ulceration and chronic nasal infection, Effectively in treating chronic inflammation of the lungs and relieves obstruction in the chest, Urinary disorders such as scanty urine with bladder infection are effectively treated using this remedy, Fever associated with cold and hay fever is cured by Balsa Peru, Useful in treating menstrual disorders with abnormal discharge from the vagina",Take 3-5 drops of dilution in 1 teaspoon of water three times a day or as directed by the physician.,"Read the label carefully before use, Use under medical supervision, Do not exceed the recommended dosage, Keep out of reach of children, Store in a cool dry place away direct sunlight and heat"
https://www.1mg.com/otc/bjain-bellis-perennis-dilution-3x-otc435117,Bjain Bellis Perennis Dilution,Bjain Pharmaceuticals Pvt. Ltd.,,,,
https://www.1mg.com/otc/tynor-i-70-medical-compression-stocking-mid-thigh-medium-otc345883,Tynor I-70 Medical Compression Stocking Mid Thigh Class 2,Tynor Orthotics Pvt. Ltd.,It is primarily used to provide relief in all forms of venous disease including blood pools or congests in legs.,,Use as per requirement or as directed by the physician.,
https://www.1mg.com/otc/bjain-camphora-dilution-3x-otc437362,Bjain Magnesium Phosphoricum Dilution,Bjain Pharmaceuticals Pvt. Ltd.,,Magnesium Phosphoricum,,
https://www.1mg.com/otc/bjain-kali-chloricum-dilution-30-ch-otc440802,Bjain Kali Chloricum Dilution,Bjain Pharmaceuticals Pvt. Ltd.,,Kali Chloricum,,
https://www.1mg.com/otc/keshavsrushti-vanaushadhi-uttan-rumalin-taila-otc961066,Keshavsrushti Vanaushadhi Uttan Rumalin Taila,Uttan Vanoushadhi Sanshowushan Sanstha,,"Nirgundi, Shatavari, Anant mool and Shigaru",,
https://www.1mg.com/otc/sloan-s-liniment-kills-pain-reduces-swelling-strengthens-muscles-ligaments-otc315107,Sloan's Liniment,Piramal Enterprises Ltd,,Oil,,
https://www.1mg.com/otc/jiva-pain-calm-oil-pain-reliever-for-joint-pain-back-pain-frozen-shoulder-sprain-muscle-soreness-otc329877,Jiva Pain Calm Oil,Jiva Ayurvedic Pharmacy Ltd,,,,
https://www.1mg.com/otc/iodex-balm-for-pain-relief-from-headaches-sprains-neck-shoulder-joints-back-muscular-pain-otc328583,Moyzen Moisturising Liquid,GlaxoSmithKline Consumer Healthcare,,Liquid,,
https://www.1mg.com/otc/himalaya-rumalaya-pain-relief-gel-quick-relief-from-body-pain-ayurvedic-gel-otc90714,Himalaya Rumalaya Gel,Himalaya Wellness Company,,"30 gm, Gel",Apply a small quantity of the gel to the tender area and lightly massage it in or as directed by the physician.,
https://www.1mg.com/otc/sbl-tanacetum-vulgare-dilution-6-ch-otc359024,,SBL Pvt Ltd,,,,
https://www.1mg.com/otc/dr-willmar-schwabe-india-spigelia-marilandica-dilution-30-ch-otc392056,Dr Willmar Schwabe India Spigelia Marilandica Dilution,Dr Willmar Schwabe India Pvt Ltd,,"Extract of spegelia plant, Ethanol, Water, It is an excellent remedy for angina, Cures dizziness and treats restlessness, Cures vertigo, nausea and headaches, Heals neuralgia of eyes, Reduces toothache, Cures sore throat, Treats urine with white sedimentation, Cures abdominal pains, Eases nerve pains",Dosage should be prescribed by the physician,"Read the label carefully, Self medication is not advised, Do not exceed the recommended dose, Keep out of the reach of children, Avoid any kind of strong smell in the mouth while taking the dose"
https://www.1mg.com/otc/moov-cool-therapy-gel-otc964102,Moov Cool Therapy Gel,Reckitt Benckiser Healthcare Pvt. Ltd.,,"Each gram of gel contains: Pudina Satva (Mentha piperita) extract (Aerial parts of plant) 8.0% w/w, Preservative: Benzyl Alcohol IP, Colouring Agents: Brilliant Blue FCF, Tartrazine Yellow., Gel., 20g.",Apply a thin film of the gel to the affected area and massage gently. Repeat 3-4 times daily for best results.,
https://www.1mg.com/otc/renewa-orthopaedic-back-rest-gel-pillow-memory-foam-back-rest-cushion-otc491874,Renewa Orthopaedic Back Pillow Gel,Dr. Sayani's Health Care Pvt. Ltd.,It is designed to help provide support to the back and ease pain. It helps in correcting posture.,"Comes with a gel base that has a cooling effect, Helps provide relief to aching joints and muscles, Used to prevent pain in the back and neck",Use as directed on the manual.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children"
https://www.1mg.com/otc/sbl-arundo-mauritanica-dilution-30-ch-otc351172,,SBL Pvt Ltd,,,,
https://www.1mg.com/otc/sbl-syphilinum-dilution-200-ch-otc348817,SBL Syphilinum Dilution,SBL Pvt Ltd,,"30 ml, Liquid",,
https://www.1mg.com/otc/haslab-drox-2-arthiron-drop-otc339503,,HASLAB,,,,
https://www.1mg.com/otc/volini-maxx-pain-relief-spray-for-back-neck-joint-muscle-pain-bone-joint-muscle-care-otc457560,Volini Maxx Spray,Sun Pharmaceutical Industries Ltd,,"Diclofenac Diethylamine IP Equivalent to Dicoflenac Sodium, Methyl Salicylate IP, Menthol IP, Provides instant pain relief and supports bone, joint and muscle care, A unique formulation of 2% diclofenac makes it 100% stronger than other sprays, Provides effective relief from severe neck and back pain, Helps in relieving musculoskeletal and joint pain, Effective in healing pain due to strain and sprain, Useful in case of sports injuries, Has a unique 360-degree delivery mechanism that ensures standardised drug delivery, It provides instant and long-lasting pain relief from knee pain, joint pain, back pain, calf pain, and neck pain","Shake well before each use. Spray the contents from 5 cm distance on the affected areas 3-4 times in a day or, as directed by the physician.","Read the label carefully before use, Store in a cool and dry place away from direct sunlight, Keep out of reach of the children, Do not exceed the recommended dosage, For external use only, Should be applied only to intact skin surfaces and not to skin wounds and open injuries, Should not come into contact with eyes, mucous membranes and should not be ingested, Store in a cool and dry place"
https://www.1mg.com/otc/vissco-core-0621-thumb-spica-splint-universal-otc344562,Vissco Core 0621 Thumb Spica Splint Universal,Vissco Rehabilitation Aids Pvt. Ltd.,"It is useful in managing injuries of the first carpometacarpal joint, ligament laxity of thumb, game keeper’s thumb, Bennett's fracture scaphoid, and Fracture De Quarvains syndrome.","Provides a comfortable wearing experience and treats thumb injury, Constructed from light breathable material which does not cause irritation, The ergonomic design allows full hand and finger movement which is sleek, trendy, and comfortable",Use as directed in the instruction manual.,"Read the label carefully before use, Keep out of reach of children, Maintain hygiene"
https://www.1mg.com/otc/viaggi-super-soft-memory-foam-neck-pillow-yellow-forest-otc510209,Viaggi Super Soft Memory Foam Neck Pillow,Siddhivinayak Enterprises,It is designed to help support and cradle the neck and head while in a sitting position in the car. It is useful in preventing neck pain.,"It is comfortable and has great tensile strength, It does not scratch the surface of the skin, Four fold increase in life expectancy, Has a soft breathable cover, It is super soft and provides cervical support, It works as an orthopedic neck pillow, It is ideal for home, travel, flight, or in the car especially on long trips",Read the instruction manual for detailed use or as directed by the physician.,"Read the instruction manual carefully before use, Keep out of the reach of children, Store in a cool and dry place"
https://www.1mg.com/otc/pankajakasthuri-orthoherb-ayurvedic-oil-with-amla-for-joint-pain-relief-otc356687,Pankajakasthuri Orthoherb Oil,Pankajakasthuri Herbals India (P) Ltd.,,"Vasa (Adhatoda vasica, Rt, Dct), Eranda (Ricinus communis, Rt, Dct), Bilwa (Aegle marmelos, Rt, Dct), Thwak (Cinnamomum zeylanicum, St. Bk, Dct), Maricha (Piper nigrum, Dr. Fr, Dct), Lavanga (Syzygium aromaticum, Dr. Fr, Dct), Jati (Myristica fragrans, Pp, Dct), Pata (Cyclea peltata, Rt, Dct), Nimba (Azadirachta indica, Rt, bk, Dct), Sahachara (Strobilanthes ciliatus, Rt, Dct), Nirgundi (Vitex negundo, Lf, Dct), Bala (Sida retusa, Rt, Dct), Punarnava (Boerhavia diffusa, Pl, Dct), Gunja (Abrus precatorius, Rt, Dct), Dusparsa (Tragia involucrata, Rt, Dct) 2 g each. Amalaki (Phyllanthus emblica, Dr. Fr, Pst), Manjishta (Rubia cordifolia, Rt, Pst), Guggulu (Balsamodendron mukul, Lx, Pst), Chitraka (Plumbago zeylanica, Rt, Pst) 2.5 g each. Kera thaila (Cocos nucifera, Oil) 27.50 ml, Eranda thaila (Ricinus communis, Oil) 82.50 ml, Eucalyptus Oil (Eucalyptus globulus, Oil), 100 ml, Liquid, The oil has anti-inflammatory and analgesic properties, It imparts muscle tone and lubricates the joints, It also imparts firmness to the limbs, It can help stimulate circulation, It helps the lymphatic functioning for detoxification",,"Read the label carefully before use, Store in a cool and dry place, Keep out of reach of children"
https://www.1mg.com/otc/vissco-core-0301b-cervical-collar-without-chin-support-xxl-otc507634,Vissco Core 0301B Cervical Collar without Chin Support,Vissco Rehabilitation Aids Pvt. Ltd.,It has been designed to support the chin and cervical spine and helps to relieve the pain.,,"Place extending chin support below your chin, Adjust the hook and loop according to your comfort","Read the label carefully before use, Store in a cool dry place away from direct sunlight, Avoid any physical damage"
https://www.1mg.com/otc/miduty-nerve-pain-relief-capsule-alpha-lipoic-acid-b-vitamins-neuropathy-support-otc918605,Miduty Nerve Pain Relief Capsule,Midvision Pvt Ltd,,,Use as directed on the label or as advised by your healthcare provider,
https://www.1mg.com/otc/dr-willmar-schwabe-india-spigelia-dilution-30-ch-otc392070,Dr Willmar Schwabe India Spigelia Dilution,Dr Willmar Schwabe India Pvt Ltd,,"Extract of spegelia plant, Ethanol, Water, It is an excellent remedy for angina, Cures dizziness and treats restlessness, Cures vertigo, nausea and headaches, Heals neuralgia of eyes, Reduces toothache, Cures sore throat, Treats urine with white sedimentation, Cures abdominal pains, Eases nerve pains",Dosage should be prescribed by the physician,"Read the label carefully, Self medication is not advised, Do not exceed the recommended dose, Keep out of the reach of children, Avoid any kind of strong smell in the mouth while taking the dose"
https://www.1mg.com/otc/pravek-maha-balvardhak-oil-otc601978,Pravek Maha Balvardhak Oil,Pravek Kalp Private Limited,,,Massage adequate quantity of oil gently on the affected areas till it is absorbed. Use 2-3 times in a day for better results or as directed by the physician.,
https://www.1mg.com/otc/sbl-hydrophobinum-dilution-200-ch-otc347942,SBL Hydrophobinum Dilution 200 CH,SBL Pvt Ltd,,"Helps in reducing pain in bones, Provides relief from chronic headache, It helps in curing sore throat, It also helps in reducing uterine sensitivity in women, Relieves spasmodic contractions of respiratory muscles, Helps in treating pain in stomach accompanied with watery stools",Dosage should be directed by the physician. It can be safely taken along with the other allopathic medicines.,"Read the label carefully before use, Keep out of the reach of children, Use under medical supervision, Do not exceed the recommended dosage, Maintain half an hour gap between food, drink and any other homoeopathic medicine, Avoid any strong smell in the mouth while taking medicine e.g. camphor, garlic, onion, coffee and hing, Store in a cool and dry place"
https://www.1mg.com/otc/waldon-pl-620-ac-electric-handheld-full-body-hammer-massager-otc839832,Waldon PL-620 AC Electric Handheld Full Body Hammer Massager,Passim Medichem Agencies,It is mainly used for a full body massager.,"It relieves tension and fatigue to revitalise any part of the body, It helps to relax taut muscles and tense nerves after hard work, It is portable and convenient to use at home or in the office, It alleviates aches and pain in the arms, neck and shoulders, It has a flower massage head, wave massage head, finger head, and brush and round massage head",Use as directed on the label.,"Children and disabled people should not use this machine, Do not use this machine in damp places, such as bath room, Do not use this machine within an hour of food intake, This product should not be used by pregnant women or people with skin and other diseases, Please make sure that the machine is switched off before charging the massage head, Do not place in direct sunlight, Make sure that the product does not come in contact with water, Do not use this machine when you feel unwell"
https://www.1mg.com/otc/jiva-pain-calm-oil-pain-reliever-for-joint-pain-back-pain-frozen-shoulder-sprain-muscle-soreness-with-knee-cap-free-otc651981,Jiva Pain Calm Oil,Jiva Ayurvedic Pharmacy Ltd,,,,
https://www.1mg.com/otc/sbl-ocimum-basilicum-mother-tincture-q-otc338653,,SBL Pvt Ltd,,,,
https://www.1mg.com/otc/volini-maxx-pain-relief-spray-for-back-neck-joint-muscle-pain-bone-joint-muscle-care-otc457561,Volini Maxx Spray,Sun Pharmaceutical Industries Ltd,,"Diclofenac Diethylamine IP Equivalent to Dicoflenac Sodium, Methyl Salicylate IP, Menthol IP, Provides instant pain relief and supports bone, joint and muscle care, A unique formulation of 2% diclofenac makes it 100% stronger than other sprays, Provides effective relief from severe neck and back pain, Helps in relieving musculoskeletal and joint pain, Effective in healing pain due to strain and sprain, Useful in case of sports injuries, Has a unique 360-degree delivery mechanism that ensures standardised drug delivery, It provides instant and long-lasting pain relief from knee pain, joint pain, back pain, calf pain, and neck pain","Shake well before each use. Spray the contents from 5 cm distance on the affected areas 3-4 times in a day or, as directed by the physician.","Read the label carefully before use, Store in a cool and dry place away from direct sunlight, Keep out of reach of the children, Do not exceed the recommended dosage, For external use only, Should be applied only to intact skin surfaces and not to skin wounds and open injuries, Should not come into contact with eyes, mucous membranes and should not be ingested, Store in a cool and dry place"
https://www.1mg.com/otc/tynor-a-05-lumbo-sacral-belt-xxl-belt-grey-otc335701,Tynor A-05 Lumbo Sacral Belt,Tynor Orthotics Pvt. Ltd.,It is used to support and immobilize the lumbosacral region and correct the postural deformity to relieve low back pain syndrome.,,,
https://www.1mg.com/otc/sbl-typhoidinum-dilution-1000-ch-otc348789,SBL Typhoidinum Dilution,SBL Pvt Ltd,,"Reduces the bloated, flatulence and red spots on abdomen, Controls the loose motions that is sometimes blood stained and foul smelling along with typhoid fever, Decreases the coldness with high temperature",As prescribed by physician. Can be taken with Allopathic medicines.,"Read the label carefully before use, Avoid eating tobacco or drinking alcohol during the course, Keep out of the reach of children, Use under medical supervision, Avoid any strong smell in the mouth such as coffee, onion, hing, mint, camphor, garlic etc while taking the medicine, Keep at least half an hour gap between food/drink/ any other medicines and allopathic medicine"
https://www.1mg.com/otc/jiva-pain-calm-oil-pain-reliever-for-joint-pain-back-pain-frozen-shoulder-sprain-muscle-soreness-otc651626,Jiva Pain Calm Oil,Jiva Ayurvedic Pharmacy Ltd,,,,
https://www.1mg.com/otc/renewa-contoured-cervical-pillow-otc506191,,Dr. Sayani's Health Care Pvt. Ltd.,,,,
https://www.1mg.com/otc/bjain-aesculus-hippocastanum-dilution-6c-otc429198,Bjain Aesculus Hippocastanum Dilution,Bjain Pharmaceuticals Pvt. Ltd.,,,As directed by the physician,
https://www.1mg.com/otc/moov-pain-relief-ointment-for-back-pain-joint-pain-knee-pain-muscle-pain-otc377375,"Moov Pain Relief Ointment for Back Pain, Joint Pain, Knee Pain, Muscle Pain",Reckitt Benckiser Healthcare Pvt. Ltd.,,"Ointment, 30g",,
https://www.1mg.com/otc/lp-710-hinged-knee-support-single-large-black-otc331347,LP #710 Hinged Knee Support,LP Support,It is used to improve the movement and helps in the treatment of arthritis and any ligament sprain.,,Use as directed by the health care professional.,"Read the label carefully before use, Keep out of reach of the children, Store in a cool dry place away from direct sunlight"
