url,ProductName,MarketerName,Uses,Features,Directions,Safety
https://www.1mg.com/otc/lp-271z-thigh-compression-sleeve-xxl-otc331446,Uses:,LP Support,"It is used to enhance the explosive strength of thigh muscles, improving kicking and jumping.",,Use as directed by the health-care professional and Make sure the power band is positioned around the knee.,"Read the label carefully before use, Keep out of reach of the children, Store in a cool dry place"
https://www.1mg.com/otc/lp-605-palm-brace-medium-otc331337,LP #605 Palm Brace,LP Support,"Provides support and relieves pain from the stiff, swollen or injured wrist. Protects against further injury.",,Measure the circumference of your wrist and wear accordingly.,"Read the label carefully before use, Keep out of reach of the children, Store in a cool dry place"
https://www.1mg.com/otc/medtrix-cervical-pillow-spondylosis-neck-and-back-pain-support-universal-blue-otc503567,Medtrix Cervical Pillow Spondylosis Neck and Back Pain Support Universal,Medtrix,"It is used to support the head, neck and shoulder for better comfort.",,Read the instructions manual for usage directions.,"Read the label carefully before use, Keep out of reach of the children, Store in a cool dry place"
https://www.1mg.com/otc/comprezon-cotton-varicose-vein-stockings-class-1-above-knee-medium-beige-otc390210,,Dynamic Techno Medicals Pvt. Ltd.,,,,
https://www.1mg.com/otc/accusure-c1-elastic-cervical-collar-soft-medium-otc371793,,AccuSure Ortho Support,,,,
https://www.1mg.com/otc/medtrix-functional-open-patella-hinge-knee-support-small-grey-otc503678,,Medtrix,,,,
https://www.1mg.com/otc/medtrix-hinged-knee-cap-large-beige-premium-otc503706,,Medtrix,,,,
https://www.1mg.com/otc/accusure-e-1-tennis-elbow-wrap-neoprene-otc371732,,AccuSure Ortho Support,,,,
https://www.1mg.com/otc/lp-161xt-x-tremus-back-support-xl-otc331207,LP #161XT X-Tremus Back Support,LP Support,"It is primarily recommended in moderate muscle strain, low back pain and HIVD (Herniated lntervertebral Disc).","X pattern Stable Contoured Structure combined with elastic straps and semi-rigid stays provide lumbar spine maximal protection, C Pattern Magic Power Band contoured to fit the core muscles preserves energy consumption and enhances sports explosion, Semi-rigid stays positioned on the back support and stabilize the lumbar spine without limiting performance, Bilateral straps provide reinforced compression to enhance stays function with extra stability, Pocket closure design makes it easier to wrap in front, Durable Fitting Knit with high permeability fabric ensures wearing durability and breathability",Use as per requirement or as directed by the physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/lenvitz-universal-gel-pillow-large-otc399029,Lenvitz Universal Gel Pillow,Lenvitz Medical Solutions Pvt Ltd,It is used to protect the patient during surgery.,,Use as per requirement or as directed by the physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/rublin-bottle-otc955704,Rublin Liniment,Kesar Herbals,,"Mahanarayan tail, Mahavishgarbh oil, Til tail, Kapoor, Pudina phool, Nilgiri tail, Wintergreen oil, The ointment may provide relief from back, muscle, joint, knee, back, shoulder and neck pain, It helps manage sports injuries such as muscle pulls, cramps, sprains, and strains, The formulation may help to deal with joint and muscle disorders, The formula penetrates deep into the skin to reduce inflammation and pain",Apply on the affected area and massage gently,"Keep out of reach of children, Store in a cool and dry place, For external usage only, Read the label before use"
https://www.1mg.com/otc/mesmara-cedarwood-cedrus-deodara-essential-oil-otc481256,Mesamara Cedar wood Essential Oil,Siva Sri Retail,,"100%, therapeutic grade cedar wood essential oil - no fillers, additives, bases or carriers added, Woody and warm fragrance, Acts as a natural deodorizer, Promotes a relaxed environment when used aromatically, Treats acne, Natural insect repellant, Prevents hair loss, Reduces pain and has anti-inflammatory properties, Helps reduce fungal infection, Enriched with trace elements","Diffuse after a stressful day to relax the mind and body, Use with a carrier oil in massage therapy, Add 1-2 drops to facial toner or moisturizer for added clarifying properties, Inhale directly or diffuse to promote healthy respiratory function","For external use only, Keep out of reach of children, Avoid Contact with eyes, Do not use on sensitive or damaged skin, Do not use undiluted on skin, Avoid using, if pregnant"
https://www.1mg.com/otc/aurthot-afo-foot-drop-splint-small-left-otc389288,,Aurthot Surgicals (OPC) Pvt Ltd,,,,
https://www.1mg.com/otc/pindathailam-otc490231,Pindathailam,Averdynm Herbals Pvt Ltd,,"Madhuchishta, Manjishta, Sarjarasa, Sariba, It helps alleviate aggravated vata and pitta dosha, It helps reduce burning sensation and pain as in gout, It helps address pain in varicose veins, It can also be used in ulcers and traumatic injuries, It also addresses burns and spasms, It is used for ayurvedic treatments for diabetic retinopathy",Gently apply and massage a generous quantity of oil over the desired area,"Read the label carefully before use, Keep out of the reach of children, Store in a cool dry place away from direct sunlight and heat"
https://www.1mg.com/otc/boldfit-knee-support-cap-brace-large-otc688142,,Sasvat Omnicare Pvt Ltd,,,,
https://www.1mg.com/otc/sensur-cramp-relief-roll-on-otc796481,Sensur Cramp Relief Roll On,Integrace Pvt Ltd,,"Karpoora, Gandhaputra, Nilgiri, It offers relief from period-related pain, It helps relax muscles during menstruration, It helps to increase blood circulation to the uterine wall, Its unique aromatic blend lightens the mood and helps relax, It is a single quick absorption formula that acts fast and clears pain",As directed on the label,"Read the label carefully, Keep away from direct sunlight, Store in a cool and dry place, Keep out of the reach of children"
https://www.1mg.com/otc/medtrix-varicose-vein-stocking-medium-beige-eco-otc503780,Medtrix Varicose Vein Stocking,Medtrix,The product is primarily used in relieving post-surgical pain and pain due to varicose veins and restricted blood circulation.,"It helps to stop varicose veins from getting worse, The product provides consistent pressure to the legs, It helps to alleviate pain and reduce pain and discomfort, The product aims to offer compression and support, It assists in improving the blood circulation",Use as per requirement or as directed by the physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/wellon-wrist-binder-wb-03-universal-otc387534,,Mana Medical,,,,
https://www.1mg.com/otc/remedo-lumber-sacro-support-small-otc390079,,Remedo Wellness Pvt Ltd,,,,
https://www.1mg.com/otc/aruba-essentials-peppermint-oil-otc403451,,Kamatri Corporation Pvt Ltd,,,,
https://www.1mg.com/otc/lp-272z-leg-compression-sleeve-single-small-otc331175,LP #272Z Leg Compression Sleeve,LP Support,It is used to support the knees and thigh area to reduce chronic inflammation due to any injury sports activity.,,Measure the circumference of the knee at the patella with the knee fully extended.,"Read the label carefully before use, Keep out of reach of the children, Store in a cool dry place"
https://www.1mg.com/otc/longlife-oct-010-arm-sling-support-medium-blue-otc492479,,Veridicus Health Care Pvt Ltd,,,,
https://www.1mg.com/otc/the-lifekart.in-migraine-relief-20-days-kit-60-chewable-tablet-20-probiotic-sachet-otc710934,,Lancer Pharma,,,,
https://www.1mg.com/otc/equinox-hot-water-bottle-with-cover-eq-ht-02-n-otc355827,Equinox Hot Water Bottle with Cover EQ-HT-02 N,Equinox Overseas Pvt Ltd,It provides instant comfort to tired and aching muscles and reduces stiffness.,"Capacity:800 ml, Made with latex rubber, It provides instant comfort to tired and aching muscles, It is specially designed for the neck and helps to reduce stiffness, It comes with a soft fleece cover and is leakproof","When filling the bottle, do not use boiling water, Fill to a maximum of two-thirds of capacities, Check the bottle for any leakage by holding the bottle in an upside-down position, Expel air by lowering carefully onto a flat surface until water appears at the opening, Screw the stopper sufficiently tight to ensure that there is no leakage","Read the label carefully before use, Keep away from direct contact with sunlight, Do not pierce, Do not put liquid hotter than 120*F or boiling water, Not suitable for children under the age of 36 months, Do not put in microwave"
https://www.1mg.com/otc/lp-723-neoprene-tennis-elbow-support-with-strap-large-otc331404,LP 723 Neoprene Tennis Elbow Support with Strap,LP Support,"It is primarily used to provide relief in the case of lateral epicondylitis, weak and painful elbow joints, for prevention and control of bursitis /tendinitis.","Aims to facilitate relief in case of tennis elbows, It is used for lateral epicondylitis and prevention and control of bursitis and tendinitis, Provides comfort in arthritis pain, Easy to wear and remove and provides utmost comfort to the elbow, Helps to protect the elbow & arm during any activity, It consists of an attached strap which offers adjustable compression, Reduces wrist and finger tension, Permits limited movement to avoid stiffness, Provides comfortable fit, Measure:CM Unit- S= 22.9-25.4 cm, M= 25.4-27.9 cm, L= 27.9-30.5 cm, XL= 30.5-33.0 cm, Measure:Inch Unit- S= 9-10 "", M= 10-11 "", L= 11-12 "", XL=12-13 """,Use as per requirement or as directed by the physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/sri-nature-ayur-lakshadi-guggulu-tablet-otc495903,Sri Nature Ayur Lakshadi Guggulu Tablet,Sri Nature Ayur,,"Lakshadi Guggulu, It is helpful for healing broken bones, fractures and osteophyte removal, It is a natural formula to enhance calcium deposition in bone, It is a herbal remedy for osteoporosis and decreased bone density",Use as directed on the label or as suggested by health care professionals.,"Store in a cool and dry place away from direct sunlight, Read the label carefully, Keep out of reach of children"
https://www.1mg.com/otc/acupressure-slipper-khaddau-paduka-otc518594,,Kapil Plastic Mould,,,,
https://www.1mg.com/otc/united-ortho-adjustable-night-splint-large-otc483218,,United Ortho,,,,
https://www.1mg.com/otc/allen-relax-pain-killer-balm-otc330413,,Allen Homoeo & Herbal Products Ltd,,,,
https://www.1mg.com/otc/dr-med-knee-immobilizer-short-dr-k106-large-grey-otc377547,,A-MI Global Co Ltd,,,,
https://www.1mg.com/otc/medtrix-hinged-knee-cap-xxl-beige-premium-otc503708,,Medtrix,,,,
https://www.1mg.com/otc/mgrm-wrist-cock-up-splint-0307-xl-left-otc390718,MGRM Wrist & Cock Up Splint 0307,MGRM Medicare Ltd.,It is mainly used to support and grip your wrist and arm.,"It is a pre-shaped mouldable splint made of light metal that maintains dorsiflexion, It is made of high-quality, coated fabric with a foam pad and sweat-absorbing lining for comfortable support, It is specially designed for the right and left arms, It has a hole for thumb insertion and easy splint movement","First, select the proper size for your wrist. Then insert the thumb of the injured hand into the hole and lock your wrist with the velcro loops.","Keep out of reach of the children, It should not be machine washed, It must not be brushed hard, It should not be squeezed"
https://www.1mg.com/otc/dr.-reckeweg-syphilinum-dilution-3x-otc375321,Dr. Reckeweg Syphilinum Dilution,Dr Reckeweg & Co,,"Syphilinum, 10ml, Dilution, It provides relief from shifting rheumatic pains and severe pain in long bones and muscles, It is effective in managing ulcerations in the mouth, nose, genitals, and skin, reducing burning sensations, It alleviates symptoms of dry, hard coughs, especially at night, It helps with conditions like rectal strictures, painful enemas, and fissures, improving overall rectal health",,"Do not exceed the recommended dosage, Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of children, Avoid any strong smell in the mouth such as coffee, onion, hing, mint, camphor, garlic etc. while taking the medicine, Keep at least half an hour gap between food/drink/ any other medicines and allopathic medicine"
https://www.1mg.com/otc/boiron-argentum-metallicum-multi-dose-approx-80-pellets-6-ch-otc407262,,Boiron Laboratories Pvt Ltd,,,,
https://www.1mg.com/otc/lp-884-instant-cold-pack-otc331368,LP #884 Instant Cold Pack,LP Support,"It is primarily used to provide relief in pain and swelling of acute injury, such as sprain, strain or contusion.","No refrigeration is needed so the pack can be used wherever and whenever one need it, Can stay cold for up to 30 minute, It is recommended for first aid kits and outdoor activities, It is for single use only and can be stored at room temperature",Use as per requirement or as directed by the physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/lifelong-llm18-air-pressure-massager-brown-otc530427,Lifelong LLM18 Air Pressure Massager Brown,Lifelong Online Retail Pvt Ltd,,"Improves blood circulation in feet, calves, thighs or arms, Relieves pain through air compression, It is lightweight and easy to operate, Has high-quality breathable fabric, Air pressure intensity and modes can be controlled, Free size belts ensure it can fit people of different age groups and size",Read the instruction’s manual for usage directions.,"Read the label carefully before use, Stop using it immediately if you feel unwell. Don't use it again until you consult the doctor, It is suggested using it 10-15mins each time, Don't wind the power cord around the machine host and place it well, Don't use it in the bathroom and other humid places, Unplug the power adaptor from the socket before you clean and maintain it, Unplug the power adaptor when you are not using it, Don't trample the machine, Don't walk after you wear the strap, For external use only"
https://www.1mg.com/otc/medtrix-lumbar-sacral-belt-xl-grey-otc503743,,Medtrix,,,,
https://www.1mg.com/otc/dr.-reckeweg-bovista-dilution-3x-otc373117,Dr. Reckeweg Bovista Dilution,Dr Reckeweg & Co,,"Puff Ball, Dilution, 11 ml, Male/Female, Reduces the pain in the head that increases early in the morning and the person feels like the head is growing, Excellent remedy for pimples that arise due to the use of excessive cosmetics, May reduce loose motions before and after periods when they come early with heavy flow, Good remedy for colicky pains which are better by eating, Effectively eases conditions like eczema, acne, and rashes, providing relief from itching and irritation, Helps in managing varicose veins and prevents easy bruising, promoting healthy blood flow",Use as directed by the physician.,"Store in a cool and dry place away from direct sunlight, Read the product label carefully before use, Keep out of reach of children, Do not exceed the recommended dosage, Avoid any strong smell in the mouth such as coffee, onion, hing, mint, camphor, garlic etc while taking the medicine, Keep at least half an hour gap between food/drink/ any other medicines and allopathic medicine"
https://www.1mg.com/otc/nivaran-90-universal-oil-8ml-each-otc752122,Nivaran 90 Universal Oil,Sujatha Biotech,,"Pudhina Oil, Kapoor Oil, Winter Green Oil, Eucalyptus Oil, Ghandapura Oil, Gajaput Oil, Clove Oil, Peppermint Oil, White Oil, It is an effective pain-relief solution, It is the ayurvedic remedy for headaches, body aches and joint pain, It consists of powerful ayurvedic herbs with no side effects, It penetrates swiftly into the affected areas to deliver quick and long-lasting relief from pain, It relaxes muscle stiffness and heals pain effectively",Gently roll on the affected skin area as many times as required,Read the label carefully before use
https://www.1mg.com/otc/vaidya-patankar-oil-lemongrass-otc973877,Vhelpya Patankar Oil Lemongrass,Vaidya Patankar Pharmacy Pvt Ltd,,"Lemongrass Essential Oil, Refreshing Aroma:Lemongrass is known for its fresh, citrusy scent that uplifts the mood and promotes mental clarity. Vhelpya Patankar Oil Lemongrass harnesses this aroma to provide a refreshing and invigorating experience, Therapeutic Properties:Lemongrass essential oil may have various therapeutic properties, including anti-inflammatory, antimicrobial, and analgesic effects. When applied topically, it may help soothe muscle tension, reduce inflammation, and relieve pain, Natural Insect Repellent:Lemongrass is also known for its natural insect-repellent properties. Vhelpya Patankar Oil Lemongrass can be used as a natural alternative to chemical-based insect repellents, helping to keep bugs at bay while enjoying its refreshing scent",,"Store in a cool and dry place, Keep away from the direct sunlight, Keep out of the reach of children"
https://www.1mg.com/otc/netaspray-quick-relief-from-muscle-joint-pain-55gm-each-otc930156,Neta Spray (55gm Each),Aneta Pharmaceuticals Pvt. Ltd,,"Diclofenac Diethylamine, This spray is designed to provide quick relief from muscle and joint pain, Its formulation is optimised for rapid action, making it an effective solution for alleviating various types of discomfort, including body pain, back pain, strains, and inflammation, The spray harnesses the benefits of diclofenac diethylamine and is known for its potent anti-inflammatory and pain-relieving properties, which help target the root causes of pain and reduce inflammation, One of the advantages of this spray is its ability to get absorbed quickly into the skin tissues; this efficient absorption ensures that the active ingredients reach the affected areas swiftly, enhancing the speed at which it begins to work",Apply on the targetted areas.,"Read the label carefully, Store in a cool, dry place, Keep out of reach of children, Maintain hygiene"
https://www.1mg.com/otc/dominion-care-combo-pack-of-accu-paduka-accupressure-massage-slipper-and-athreek-cervical-pillow-otc516285,,Kapil Plastic Mould,,,,
https://www.1mg.com/otc/mesmara-cedarwood-cedrus-deodara-essential-oil-otc481254,Mesamara Cedar wood Essential Oil,Siva Sri Retail,,"100%, therapeutic grade cedar wood essential oil - no fillers, additives, bases or carriers added, Woody and warm fragrance, Acts as a natural deodorizer, Promotes a relaxed environment when used aromatically, Treats acne, Natural insect repellant, Prevents hair loss, Reduces pain and has anti-inflammatory properties, Helps reduce fungal infection, Enriched with trace elements","Diffuse after a stressful day to relax the mind and body, Use with a carrier oil in massage therapy, Add 1-2 drops to facial toner or moisturizer for added clarifying properties, Inhale directly or diffuse to promote healthy respiratory function","For external use only, Keep out of reach of children, Avoid Contact with eyes, Do not use on sensitive or damaged skin, Do not use undiluted on skin, Avoid using, if pregnant"
https://www.1mg.com/otc/mgrm-shoulder-immobilizer-0201-large-otc390655,,MGRM Medicare Ltd.,,,,
https://www.1mg.com/otc/genugrip-knee-brace-xl-left-otc392379,,Dynamic Techno Medicals Pvt. Ltd.,,,,
https://www.1mg.com/otc/p-care-c3013-elastic-ankle-support-small-otc659054,,PR Flexmake Private Limited,,,,
https://www.1mg.com/otc/dr-med-elastic-back-support-dr-b013-xl-beige-otc377476,,A-MI Global Co Ltd,,,,
https://www.1mg.com/otc/healthtrek-reusable-hot-and-cold-pack-for-pain-relief-blue-otc946085,Healthtrek Reusable Hot and Cold Pack for Pain Relief Blue,Healthtrek Healthcare,It is used to provide relief from pain caused due to injuries,"Eco-friendly relief:Reusable pack for sustainable hot and cold therapy solutions, Flexible application:Conforms to body contours, delivering versatile and targeted comfort, Long-lasting temperatures:Helps ensure extended relief for effective pain management and relaxation, Durable and leak-proof:Robust construction for repeated use without compromising performance, Safe and non-toxic:Made with materials free from harmful chemicals for worry-free use, Versatile temperature therapy:Offers both hot and cold therapy for various needs, Cost-effective solution:Long-lasting use provides a cost-efficient pain relief option, Convenient and portable:Easy to store and carry, providing on-the-go relief","Microwave for heat or freeze for cold therapy, Apply to the affected area for relief","Read the label carefully before use, Keep out of reach of children, Store in a cool, dry place, away from direct sunlight"
https://www.1mg.com/otc/the-white-willow-cervical-orthopedic-memory-foam-contour-pillow-king-otc506941,The White Willow Cervical Orthopedic Memory Foam Contour Pillow King,The White Willow,"It is constructed to facilitate a healthy support to the neck, shoulder, and head.",,Read the instructions manual for usage directions.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid any physical damage"
https://www.1mg.com/otc/ayukriti-herbals-panch-tulsi-ras-otc434552,Ayukriti Herbals Panch Tulsi Ras,Harasha Pharma Pvt Ltd,,"Tulsi Extract, Basil, Aids the prevention as well as treatment of of fever, cough,cold and respiratory ailments, Useful as Natural Anthelmintic and help treat bacterial & viral infections, Beneficial for combating complications related to pollution, smoking & seasonal allergies",Take 20-30m1 thrice a day or as directed by Physician,"Store in a cool and dry place, For external use only, Keep out of reach of the children"
https://www.1mg.com/otc/wellon-elastic-tubular-anklet-as-01-xxl-otc387599,Wellon Elastic Tubular Anklet AS-01,Mana Medical,It is used to provide support and stability in the case of sprains and strains in the ankle region.,"Provides graduated compression to the affected area, Designed with four way stretchable fabric, Facilitates comfort in sprains and strains",Use as per requirement or as directed by the physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/lyra-healthcare-lumbar-back-support-belt-xxxl-beige-otc412739,,Lyra Healthcare,,,,
https://www.1mg.com/otc/mgrm-arm-sling-pouch-deluxe-0206-medium-otc390483,MGRM Arm Sling Pouch Deluxe 0206 Medium,MGRM Medicare Ltd.,"Provide good support to the arm or shoulder in case of closed or surgical management of strain, sprain and fractures.","A high-quality foam fused fabric envelope for the arm provides good comfortable support and improves patient compliance, Non-stretching strap helps to reduce pressure and evenly distribute the weight of the affected arm over the other shoulder, An adjustable, broad shoulder pad further reduces pressure on neck and shoulder regions, Simple velcro closure using plastic buckles, A special thumb loop is provided inside the fabric envelope for 'parking' the hand when desired, Product Care:Hand wash using cold water and mild soap. Air dry in the shade. Do not brush hard. Do not squeeze. No machine wash","Position the lower arm (across the chest with the elbow joint bent at 90 degrees) inside the envelope, Bring the strap along the backside and over the other shoulder, Adjust the position of the shoulder pad around the neck as necessary, Insert the strap through both plastic buckles of the envelope, Use velcro closure in the strap for secured fit","Read the user manual carefully, Keep away from children, Keep in a cool and dry place away from direct heat, Avoid any physical damage"
https://www.1mg.com/otc/lp-170xt-x-tremus-knee-brace-single-xxl-otc331286,LP #170XT X-Tremus Knee Brace,LP Support,"It is used to relieve sprain, strain, patellar dislocation, arthritis and post-surgery support.",,Measure the circumference of the knee at the patella with the knee fully extended and wear accordingly.,"Read the label carefully before use, Keep out of reach of the children, Store in a cool dry place"
https://www.1mg.com/otc/oppo-silicon-elastmax-insoles-otc784957,Oppo Silicon Elastmax Insoles,Beckcem Drug International Pvt. Ltd.,It is specially designed to help provide support to the heel while wearing shoes as an effort to reduce pain.,"It is easy to clean and durable, The gel technology efficiently absorbs microshocks, It provides softer comfort areas at pressure points and helps distribute pressure on the foot, It offers relief and comfort from pressure to the heel and metatarsals",Use as directed on the label,"Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep out of reach of children, For external use only"
https://www.1mg.com/otc/dr-ortho-capsule-for-bone-joint-health-otc854248,Dr Ortho Capsule,Dr Ortho Ayurvedic,,Capsule,,
https://www.1mg.com/otc/opq-gold-plastic-cap-hot-water-bag-with-cover-otc801579,OPQ Gold Plastic Cap Hot Water Bag with Cover,Krishna Waterproof,"It effectively relieves joint pains, muscular cramps, menstrual pains, stomach, backaches and arthritic and rheumatic pains and helps you relax.","It has a durable and leak-proof plastic cap, It contains an insulated cover for added safety and comfort, It is easy to fill and seal, It is reusable and long-lasting",,"Store in a cool and dry place, Keep out of the reach of children"
https://www.1mg.com/otc/organio-s-t-bone-pain-relief-spray-otc552014,,Genitech NSAN Pharmaceutical Pvt. Ltd,,,,
https://www.1mg.com/otc/boldfit-ice-bags-for-pain-relief-6inch-blue-dog-otc744417,Boldfit Ice Bags For Pain Relief 6inch Blue Dog,Sasvat Omnicare Pvt Ltd,It is used to treat sore muscles and other knee or joint pains.,,"Pour water and ice cubes., Remove air from the bag., Press the ice bag on the pain area., Relax the ice bag on the injury area with an ice wrap.","Read the label carefully before use, Store in a cool and dry place away from direct sunlight, Keep out of reach of children"
https://www.1mg.com/otc/balu-herbals-balarista-otc945596,Balu Herbals Balarista,Balu Herbals,,"Bala(rt.), Asvagandha(rt.), Guda, Dhataki(fl.), Payasa(sub.rt.), Eranda(rt.), Rasna(lf.rt.), Ela(sd.), Prasarani(lf), Lavanga(fl.), Usira(rt.), Gokshura(fr.), A good therapeutic measure for paralysis, arthritis, and spinal disorders, Balarista helps to manage cervical spondylosis, frozen shoulders, low backache, and knee joint pain, Improves the body's strength and nourishes the body, Enhances the digestion and liver function, It is anti-inflammatory. It is generally recommended for debility, It is best rasayana (rejuvenating)",Take 12-24 ml of Balarista with water twice a day after a meal,"Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep out of reach of children"
https://www.1mg.com/otc/sleepsia-premium-quality-thick-contour-gel-infused-pillow-medium-bamboo-fabric-otc504644,,Sleepsia India Pvt Ltd,,,,
https://www.1mg.com/otc/dr-ortho-combo-pack-of-crepe-bandage-8x4-pain-relief-spray-50ml-otc472731,,Dr Ortho Ayurvedic,,,,
https://www.1mg.com/otc/defeat-pain-gel-otc368837,Defeat Pain Gel,Future Pharma Pvt Ltd,,"Diclofenac, Menthol, Linseed oil, Methyl salicylate, It helps to reduce joint and muscle pain, It helps to reduce swelling and redness, It helps to prevent inflammation of the joints and muscles, It helps to prevent joint stiffness",As directed by the physician,"Keep out of reach of children, Store in a cool and dry place, Do not exceed the recommended dosage, Read the label before use"
https://www.1mg.com/otc/wellon-cervical-collar-soft-eyelet-cc-01-xl-otc387486,Wellon Cervical Collar Soft Eyelet CC-01,Mana Medical,"Specially designed to support, immobilise or adjust the neck in the flexion, extension or hyperextension position.","Specially designed to support, immobilize or adjust the neck in the flexion, extension or hyperextension position, Velcro closures are used for easy application, removal and adjustment",Use as directed by the instructions manual,"Read the label carefully before use, Keep away from children"
https://www.1mg.com/otc/fx-elastic-sports-tape-20-precut-10-inch-orange-otc525318,,Greathealth Trexim Pvt Ltd,,,,
https://www.1mg.com/otc/medtrix-open-patella-knee-cap-xxxl-beige-otc503754,,Medtrix,,,,
https://www.1mg.com/otc/remedo-arm-sling-pouch-xl-otc390105,,Remedo Wellness Pvt Ltd,,,,
https://www.1mg.com/otc/longlife-oct-007-ankle-support-large-skin-colour-otc490871,Longlife OCT 007 Ankle Support,Veridicus Health Care Pvt Ltd,It is used to provide optimal comfort and a great fit to help reduce ankle pain.,,Apply the anklet in a way it comes exactly in the right position on the heel and then wrap the elastic in such a way that it is comfortable to wear.,"Read the label carefully before use, Keep out of reach of children, Keep away from physical damage"
https://www.1mg.com/otc/nivaran-pain-reliever-oil-otc530508,Nivaran Pain Reliever Oil,AV Grow Healthcare,,"Pudina oil, Kapur oil, Clove oil, It alleviates body aches and pains, as well as severe joint discomfort and swelling, It relieves severe headaches, backaches, knee and joint pain quickly and effectively, It is non-toxic and free of adverse effects, It contains natural medicinal herb that improves bone tensile strength",,"Store in a cool and dry place, Keep away from direct sunlight"
https://www.1mg.com/otc/dr.-reckeweg-typhodinum-dilution-50m-ch-otc375475,,Dr Reckeweg & Co,,,,
https://www.1mg.com/otc/lp-330-heelcare-cushion-cups-pair-small-otc331573,LP #330 Heelcare Cushion Cups,LP Support,It is used to reduce the pain in heels while walking or performing any sports activity.,,Use as directed by the physician.,"Read the label carefully before use, Keep out of reach of the children, Store in a cool dry place"
https://www.1mg.com/otc/naturoman-cajeput-pure-natural-essential-oil-otc486764,Naturoman Cajeput Pure and Natural Essential Oil,Naturoman,,"Cajeput, Treatment of coughs, colds, sore throat, sinusitis, and asthma, Remedy for problems like muscle aches, rheumatism, toothaches, It is also known to reduce the pain associated with headaches","Dilute oil with water or any other oil, Consume as a tonic or inhale as an expectorant, It can also be used in diffusers","Should be used under the guidance of a trained herbalist, It is not recommended to be used by pregnant women or on babies, Do not take internally or apply undiluted directly on the skin, Keep out of the reach of children"
https://www.1mg.com/otc/the-white-willow-cervical-orthopedic-memory-foam-contour-pillow-standard-otc506939,The White Willow Cervical Orthopedic Memory Foam Contour Pillow King,The White Willow,"It is constructed to facilitate a healthy support to the neck, shoulder, and head.",,Read the instructions manual for usage directions.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid any physical damage"
https://www.1mg.com/otc/vaidyaratnam-dhanwantharam-thailam-otc560035,Vaidyaratnam Dhanwantharam Thailam,Ashtavaidyan Thaikkattu Mooss Vaidyaratnam Pvt Ltd,,"Bala moola, Paya, Kola, Kulattha, Patala, Gokhshura, Dashamoola, It can help to prevent rheumatoid arthritis and osteoarthritis, neck pain, back pain, and shoulder pain due to spondylosis, It can help to improve neurological conditions like neuritis and paralysis, It also helps to reduce post-fever body, muscle and joint pains, Ladies can use this oil during their postpartum period, This oil can be used as a massage oil for babies",Take a generous amount of the oil and apply it to the affected areas.,"Store it in a cool and dry place, Store away from direct sunlight, Keep this medicine out of reach of children"
https://www.1mg.com/otc/maxis-cotton-knee-length-stocking-xs-beige-otc570795,,Isha Surgical,,,,
